timestamp,camera_id,vehicle_type,confidence,is_emergency,ETA,signal_state
2026-05-20 13:45:05,2,car,0.4,False,0,RED
2026-05-20 13:45:05,3,car,0.82,False,1,RED
2026-05-20 13:45:05,3,car,0.7,False,1,RED
2026-05-20 13:45:05,3,car,0.68,False,0,RED
2026-05-20 13:45:05,3,bus,0.65,False,6,RED
2026-05-20 13:45:05,3,car,0.62,False,0,RED
2026-05-20 13:45:05,3,car,0.61,False,0,RED
2026-05-20 13:45:05,3,car,0.6,False,0,RED
2026-05-20 13:45:05,3,car,0.54,False,0,RED
2026-05-20 13:45:05,3,bus,0.53,False,0,RED
2026-05-20 13:45:05,3,car,0.52,False,0,RED
2026-05-20 13:45:05,3,bus,0.52,False,0,RED
2026-05-20 13:45:05,3,car,0.5,False,0,RED
2026-05-20 13:45:05,3,bus,0.47,False,0,RED
2026-05-20 13:45:05,3,car,0.45,False,0,RED
2026-05-20 13:45:05,3,car,0.42,False,0,RED
2026-05-20 13:45:05,3,car,0.41,False,0,RED
2026-05-20 13:45:06,1,car,0.75,False,9,RED
2026-05-20 13:45:06,1,car,0.75,False,0,RED
2026-05-20 13:45:06,1,car,0.74,False,0,RED
2026-05-20 13:45:06,1,car,0.73,False,0,RED
2026-05-20 13:45:06,1,car,0.71,False,0,RED
2026-05-20 13:45:06,1,bus,0.69,False,1,RED
2026-05-20 13:45:06,1,car,0.69,False,0,RED
2026-05-20 13:45:06,1,car,0.68,False,0,RED
2026-05-20 13:45:06,1,car,0.66,False,0,RED
2026-05-20 13:45:06,1,car,0.66,False,0,RED
2026-05-20 13:45:06,1,car,0.57,False,0,RED
2026-05-20 13:45:06,1,car,0.53,False,0,RED
2026-05-20 13:45:06,1,car,0.53,False,0,RED
2026-05-20 13:45:06,1,car,0.53,False,0,RED
2026-05-20 13:45:06,1,car,0.48,False,0,RED
2026-05-20 13:45:06,1,ambulance,0.8,True,61,RED
2026-05-20 13:45:07,0,car,0.77,False,33,GREEN
2026-05-20 13:45:07,0,bus,0.51,False,35,GREEN
2026-05-20 13:45:07,0,truck,0.51,False,35,GREEN
2026-05-20 13:45:07,0,ambulance,0.75,True,36,GREEN
2026-05-20 13:45:09,2,bus,0.75,False,10,RED
2026-05-20 13:45:09,2,car,0.73,False,5,RED
2026-05-20 13:45:09,2,car,0.73,False,5,RED
2026-05-20 13:45:09,2,car,0.54,False,5,RED
2026-05-20 13:45:09,2,bus,0.49,False,0,RED
2026-05-20 13:45:09,2,bus,0.49,False,0,RED
2026-05-20 13:45:09,2,car,0.45,False,8,RED
2026-05-20 13:45:09,2,car,0.44,False,0,RED
2026-05-20 13:45:09,2,car,0.42,False,0,RED
2026-05-20 13:45:09,2,car,0.4,False,0,RED
2026-05-20 13:45:10,3,car,0.83,False,5,RED
2026-05-20 13:45:10,3,bus,0.72,False,9,RED
2026-05-20 13:45:10,3,car,0.69,False,0,RED
