timestamp,camera_id,vehicle_type,confidence,is_emergency,ETA,signal_state
2026-05-21 10:12:28,3,bus,0.73,False,4,RED
2026-05-21 10:12:28,3,car,0.71,False,0,RED
2026-05-21 10:12:28,3,bus,0.68,False,7,RED
2026-05-21 10:12:28,3,bus,0.67,False,0,RED
2026-05-21 10:12:28,3,bus,0.65,False,0,RED
2026-05-21 10:12:28,3,car,0.65,False,0,RED
2026-05-21 10:12:28,3,car,0.63,False,0,RED
2026-05-21 10:12:28,3,car,0.52,False,0,RED
2026-05-21 10:12:28,3,car,0.49,False,0,RED
2026-05-21 10:12:28,3,car,0.47,False,0,RED
2026-05-21 10:12:28,3,car,0.47,False,0,RED
2026-05-21 10:12:28,3,car,0.47,False,0,RED
2026-05-21 10:12:28,3,car,0.46,False,0,RED
2026-05-21 10:12:28,2,bus,0.74,False,3,RED
2026-05-21 10:12:28,2,car,0.6,False,4,RED
2026-05-21 10:12:28,2,car,0.5,False,4,RED
2026-05-21 10:12:28,2,bus,0.48,False,0,RED
2026-05-21 10:12:28,2,car,0.48,False,0,RED
2026-05-21 10:12:28,2,car,0.47,False,0,RED
2026-05-21 10:12:29,0,bus,0.6,False,40,GREEN
2026-05-21 10:12:29,0,truck,0.59,False,40,GREEN
2026-05-21 10:12:29,0,ambulance,0.91,True,26,GREEN
2026-05-21 10:12:29,0,ambulance,0.93,True,0,GREEN
2026-05-21 10:12:29,1,car,0.83,False,1,RED
2026-05-21 10:12:29,1,car,0.82,False,0,RED
2026-05-21 10:12:29,1,car,0.8,False,0,RED
2026-05-21 10:12:29,1,car,0.76,False,0,RED
2026-05-21 10:12:29,1,car,0.75,False,0,RED
2026-05-21 10:12:29,1,car,0.71,False,0,RED
2026-05-21 10:12:29,1,car,0.71,False,0,RED
2026-05-21 10:12:29,1,bus,0.66,False,65,RED
2026-05-21 10:12:29,1,car,0.61,False,0,RED
2026-05-21 10:12:29,1,car,0.61,False,0,RED
2026-05-21 10:12:29,1,car,0.6,False,0,RED
2026-05-21 10:12:29,1,car,0.56,False,0,RED
2026-05-21 10:12:29,1,car,0.54,False,0,RED
2026-05-21 10:12:29,1,car,0.52,False,0,RED
2026-05-21 10:12:29,1,car,0.5,False,0,RED
2026-05-21 10:12:29,1,car,0.45,False,0,RED
2026-05-21 10:12:29,1,car,0.42,False,0,RED
2026-05-21 10:12:29,1,car,0.4,False,0,RED
2026-05-21 10:12:29,3,car,0.79,False,2,RED
2026-05-21 10:12:29,3,car,0.77,False,3,RED
