timestamp,camera_id,vehicle_type,confidence,is_emergency,ETA,signal_state
2026-05-20 14:09:00,3,car,0.71,False,0,RED
2026-05-20 14:09:00,3,car,0.71,False,0,RED
2026-05-20 14:09:00,3,car,0.71,False,0,RED
2026-05-20 14:09:00,3,car,0.7,False,0,RED
2026-05-20 14:09:00,3,car,0.67,False,0,RED
2026-05-20 14:09:00,3,car,0.66,False,0,RED
2026-05-20 14:09:00,3,car,0.62,False,0,RED
2026-05-20 14:09:00,3,car,0.59,False,0,RED
2026-05-20 14:09:00,3,car,0.58,False,0,RED
2026-05-20 14:09:00,3,car,0.55,False,0,RED
2026-05-20 14:09:00,3,car,0.55,False,0,RED
2026-05-20 14:09:00,3,bus,0.48,False,0,RED
2026-05-20 14:09:00,3,bus,0.41,False,0,RED
2026-05-20 14:09:02,1,car,0.91,False,10,GREEN
2026-05-20 14:09:02,1,car,0.78,False,0,GREEN
2026-05-20 14:09:02,1,car,0.69,False,0,GREEN
2026-05-20 14:09:02,1,bus,0.67,False,9,GREEN
2026-05-20 14:09:02,1,car,0.65,False,0,GREEN
2026-05-20 14:09:02,1,car,0.58,False,0,GREEN
2026-05-20 14:09:02,1,truck,0.57,False,2,GREEN
2026-05-20 14:09:02,1,car,0.54,False,0,GREEN
2026-05-20 14:09:02,1,motorcycle,0.53,False,4,GREEN
2026-05-20 14:09:02,1,car,0.51,False,0,GREEN
2026-05-20 14:09:02,1,car,0.5,False,0,GREEN
2026-05-20 14:09:02,1,motorcycle,0.49,False,3,GREEN
2026-05-20 14:09:02,1,motorcycle,0.48,False,4,GREEN
2026-05-20 14:09:02,1,bus,0.47,False,0,GREEN
2026-05-20 14:09:02,1,truck,0.45,False,0,GREEN
2026-05-20 14:09:02,1,ambulance,0.58,True,31,GREEN
2026-05-20 14:09:02,1,ambulance,0.84,True,31,GREEN
2026-05-20 14:09:03,2,bus,0.79,False,29,RED
2026-05-20 14:09:03,2,car,0.72,False,3,RED
2026-05-20 14:09:03,2,car,0.66,False,4,RED
2026-05-20 14:09:03,2,car,0.56,False,4,RED
2026-05-20 14:09:03,2,car,0.5,False,7,RED
2026-05-20 14:09:03,2,car,0.48,False,6,RED
2026-05-20 14:09:03,2,car,0.46,False,0,RED
2026-05-20 14:09:03,2,car,0.45,False,0,RED
2026-05-20 14:09:04,0,car,0.88,False,7,RED
2026-05-20 14:09:04,0,car,0.68,False,8,RED
2026-05-20 14:09:04,0,truck,0.46,False,36,RED
2026-05-20 14:09:04,0,car,0.44,False,0,RED
2026-05-20 14:09:06,3,bus,0.77,False,8,RED
2026-05-20 14:09:06,3,bus,0.74,False,7,RED
2026-05-20 14:09:06,3,car,0.73,False,3,RED
2026-05-20 14:09:06,3,car,0.72,False,0,RED
2026-05-20 14:09:06,3,car,0.71,False,0,RED
2026-05-20 14:09:06,3,car,0.71,False,0,RED
2026-05-20 14:09:06,3,car,0.7,False,0,RED
2026-05-20 14:09:06,3,car,0.69,False,0,RED
2026-05-20 14:09:06,3,car,0.67,False,0,RED
2026-05-20 14:09:06,3,car,0.66,False,0,RED
2026-05-20 14:09:06,3,car,0.63,False,0,RED
2026-05-20 14:09:06,3,car,0.58,False,0,RED
2026-05-20 14:09:06,3,car,0.58,False,0,RED
2026-05-20 14:09:06,3,car,0.55,False,0,RED
2026-05-20 14:09:06,3,car,0.55,False,0,RED
2026-05-20 14:09:06,3,bus,0.5,False,0,RED
2026-05-20 14:09:06,3,bus,0.41,False,0,RED
2026-05-20 14:09:07,1,car,0.92,False,2,GREEN
2026-05-20 14:09:07,1,car,0.75,False,1,GREEN
2026-05-20 14:09:07,1,bus,0.67,False,10,GREEN
2026-05-20 14:09:07,1,car,0.64,False,0,GREEN
2026-05-20 14:09:07,1,car,0.58,False,0,GREEN
2026-05-20 14:09:07,1,motorcycle,0.56,False,19,GREEN
2026-05-20 14:09:08,1,car,0.54,False,2,GREEN
2026-05-20 14:09:08,1,motorcycle,0.53,False,0,GREEN
2026-05-20 14:09:08,1,car,0.51,False,0,GREEN
2026-05-20 14:09:08,1,truck,0.49,False,2,GREEN
2026-05-20 14:09:08,1,bus,0.46,False,0,GREEN
2026-05-20 14:09:08,1,car,0.44,False,0,GREEN
2026-05-20 14:09:08,1,car,0.42,False,0,GREEN
2026-05-20 14:09:08,1,ambulance,0.84,True,31,GREEN
2026-05-20 14:09:09,2,bus,0.77,False,29,RED
2026-05-20 14:09:09,2,car,0.76,False,4,RED
