timestamp,camera_id,vehicle_type,confidence,is_emergency,ETA,signal_state
2026-05-21 09:26:55,0,car,0.65,False,0,GREEN
2026-05-21 09:26:55,0,car,0.62,False,0,GREEN
2026-05-21 09:26:55,0,car,0.57,False,0,GREEN
2026-05-21 09:26:55,0,car,0.53,False,0,GREEN
2026-05-21 09:26:55,0,truck,0.47,False,30,GREEN
2026-05-21 09:26:55,0,truck,0.44,False,0,GREEN
2026-05-21 09:26:55,0,truck,0.4,False,0,GREEN
2026-05-21 09:26:55,0,ambulance,0.83,True,36,GREEN
2026-05-21 09:26:55,0,ambulance,0.6,True,0,GREEN
2026-05-21 09:26:57,1,car,0.85,False,3,RED
2026-05-21 09:26:57,1,car,0.83,False,7,RED
2026-05-21 09:26:57,1,car,0.82,False,0,RED
2026-05-21 09:26:57,1,car,0.79,False,0,RED
2026-05-21 09:26:57,1,car,0.73,False,0,RED
2026-05-21 09:26:57,1,bus,0.71,False,7,RED
2026-05-21 09:26:57,1,car,0.7,False,0,RED
2026-05-21 09:26:57,1,car,0.57,False,0,RED
2026-05-21 09:26:57,1,bus,0.55,False,0,RED
2026-05-21 09:26:57,1,car,0.49,False,0,RED
2026-05-21 09:26:57,1,car,0.41,False,0,RED
2026-05-21 09:27:02,2,car,0.61,False,18,RED
2026-05-21 09:27:02,2,car,0.53,False,0,RED
2026-05-21 09:27:02,2,bus,0.42,False,26,RED
2026-05-21 09:27:04,3,bus,0.77,False,15,RED
2026-05-21 09:27:04,3,car,0.75,False,11,RED
2026-05-21 09:27:04,3,bus,0.71,False,0,RED
2026-05-21 09:27:04,3,car,0.7,False,16,RED
2026-05-21 09:27:04,3,car,0.68,False,13,RED
2026-05-21 09:27:04,3,car,0.62,False,0,RED
2026-05-21 09:27:04,3,car,0.62,False,0,RED
2026-05-21 09:27:04,3,car,0.61,False,0,RED
2026-05-21 09:27:04,3,car,0.59,False,0,RED
2026-05-21 09:27:04,3,bus,0.55,False,0,RED
2026-05-21 09:27:04,3,car,0.52,False,0,RED
2026-05-21 09:27:04,3,car,0.52,False,0,RED
2026-05-21 09:27:04,3,bus,0.52,False,0,RED
2026-05-21 09:27:04,3,car,0.48,False,0,RED
2026-05-21 09:27:04,3,car,0.45,False,0,RED
2026-05-21 09:27:04,3,car,0.44,False,0,RED
2026-05-21 09:27:04,3,truck,0.4,False,23,RED
2026-05-21 09:27:06,0,car,0.74,False,22,GREEN
2026-05-21 09:27:06,0,car,0.65,False,0,GREEN
2026-05-21 09:27:06,0,car,0.62,False,0,GREEN
2026-05-21 09:27:06,0,car,0.57,False,0,GREEN
2026-05-21 09:27:06,0,car,0.56,False,0,GREEN
2026-05-21 09:27:06,0,truck,0.48,False,30,GREEN
2026-05-21 09:27:06,0,truck,0.43,False,0,GREEN
2026-05-21 09:27:06,0,truck,0.4,False,0,GREEN
2026-05-21 09:27:06,0,ambulance,0.83,True,36,GREEN
2026-05-21 09:27:06,0,ambulance,0.6,True,0,GREEN
2026-05-21 09:27:08,1,car,0.86,False,7,RED
2026-05-21 09:27:08,1,car,0.85,False,0,RED
2026-05-21 09:27:08,1,car,0.79,False,0,RED
2026-05-21 09:27:08,1,car,0.79,False,0,RED
2026-05-21 09:27:08,1,car,0.77,False,0,RED
2026-05-21 09:27:08,1,bus,0.71,False,11,RED
2026-05-21 09:27:08,1,car,0.7,False,0,RED
2026-05-21 09:27:08,1,bus,0.7,False,0,RED
2026-05-21 09:27:08,1,car,0.56,False,0,RED
2026-05-21 09:27:08,1,car,0.48,False,0,RED
2026-05-21 09:27:08,1,car,0.43,False,0,RED
2026-05-21 09:27:08,1,truck,0.42,False,53,RED
2026-05-21 09:27:08,1,car,0.41,False,0,RED
2026-05-21 09:27:08,1,car,0.41,False,0,RED
2026-05-21 09:27:10,2,car,0.6,False,14,RED
2026-05-21 09:27:11,2,car,0.49,False,0,RED
2026-05-21 09:27:11,2,bus,0.44,False,26,RED
2026-05-21 09:27:11,2,car,0.42,False,0,RED
2026-05-21 09:27:12,3,bus,0.8,False,12,RED
2026-05-21 09:27:12,3,bus,0.75,False,13,RED
2026-05-21 09:27:12,3,car,0.73,False,4,RED
2026-05-21 09:27:12,3,car,0.72,False,6,RED
2026-05-21 09:27:12,3,car,0.7,False,5,RED
2026-05-21 09:27:12,3,car,0.62,False,4,RED
2026-05-21 09:27:12,3,car,0.61,False,6,RED
2026-05-21 09:27:12,3,car,0.59,False,0,RED
2026-05-21 09:27:12,3,car,0.56,False,0,RED
2026-05-21 09:27:12,3,bus,0.55,False,0,RED
2026-05-21 09:27:12,3,car,0.55,False,0,RED
2026-05-21 09:27:12,3,bus,0.54,False,0,RED
2026-05-21 09:27:12,3,car,0.54,False,0,RED
2026-05-21 09:27:12,3,car,0.48,False,0,RED
2026-05-21 09:27:12,3,car,0.46,False,0,RED
2026-05-21 09:27:12,3,bus,0.44,False,0,RED
2026-05-21 09:27:12,3,car,0.42,False,0,RED
2026-05-21 09:27:12,3,car,0.41,False,0,RED
2026-05-21 09:27:15,0,car,0.72,False,17,GREEN
2026-05-21 09:27:15,0,car,0.63,False,0,GREEN
2026-05-21 09:27:15,0,car,0.6,False,0,GREEN
2026-05-21 09:27:15,0,car,0.55,False,0,GREEN
2026-05-21 09:27:15,0,car,0.53,False,0,GREEN
2026-05-21 09:27:15,0,car,0.52,False,0,GREEN
2026-05-21 09:27:15,0,bus,0.49,False,36,GREEN
2026-05-21 09:27:15,0,truck,0.44,False,23,GREEN
